date,sector,sector_etf,etf_return_1d,etf_return_5d,etf_rsi,etf_macd_diff,etf_volatility,fund_flow_norm,sector_pe_median
2024-04-19,Healthcare,XLV,0.003756,0.000288,19.230625,-0.508439,0.00765,0.767981,
2024-04-22,Healthcare,XLV,0.003814,0.006132,27.507088,-0.366422,0.007771,0.692573,
2024-04-23,Healthcare,XLV,0.013049,0.018892,38.746967,-0.134647,0.008475,1.452069,
2024-04-24,Healthcare,XLV,-0.003114,0.01748,44.804423,0.00209,0.0084,0.012112,
2024-04-25,Healthcare,XLV,-0.006673,0.010763,33.759922,0.041238,0.007681,-0.367354,
2024-04-26,Healthcare,XLV,0.000286,0.007269,35.626351,0.077541,0.007684,0.40644,
2024-04-29,Healthcare,XLV,0.003358,0.006811,35.360852,0.136514,0.007667,0.583683,
2024-04-30,Healthcare,XLV,-0.000712,-0.006865,42.241321,0.171122,0.00698,0.175005,
2024-05-01,Healthcare,XLV,0.001781,-0.001988,47.240056,0.209851,0.007015,0.479214,
2024-05-02,Healthcare,XLV,-0.000711,0.004002,63.557964,0.227059,0.006283,0.065281,
2024-05-03,Healthcare,XLV,0.002491,0.006216,68.771595,0.257125,0.005928,0.514993,
2024-05-06,Healthcare,XLV,0.004047,0.006907,71.316658,0.30666,0.005996,0.494772,
2024-05-07,Healthcare,XLV,0.008274,0.015962,78.248902,0.402126,0.006249,1.061509,
2024-05-08,Healthcare,XLV,-0.003437,0.01067,73.427551,0.418032,0.005697,-0.260533,
2024-05-09,Healthcare,XLV,0.008587,0.020074,75.618579,0.487798,0.005897,0.923047,
2024-05-10,Healthcare,XLV,0.002024,0.019598,74.909183,0.529168,0.004594,0.00669,
2024-05-13,Healthcare,XLV,-0.000975,0.014498,66.36256,0.522835,0.004555,-0.498187,
2024-05-14,Healthcare,XLV,0.004252,0.010451,73.739668,0.532018,0.004577,0.319129,
2024-05-15,Healthcare,XLV,0.014855,0.028998,89.547353,0.643638,0.005324,2.357728,
2024-05-16,Healthcare,XLV,-0.001163,0.019051,87.609296,0.669612,0.00536,-0.653933,
2024-05-17,Healthcare,XLV,0.001918,0.018943,87.310562,0.666785,0.005356,-0.145091,
2024-05-20,Healthcare,XLV,-0.002119,0.017776,85.043883,0.608126,0.005449,-0.588503,
2024-05-21,Healthcare,XLV,0.001712,0.015202,85.043883,0.550718,0.004826,-0.148396,
2024-05-22,Healthcare,XLV,0.001778,0.00212,86.545845,0.496464,0.004689,-0.060137,
2024-05-23,Healthcare,XLV,-0.010921,-0.007669,71.474042,0.331133,0.005173,-1.93754,
2024-05-24,Healthcare,XLV,-0.003382,-0.012918,66.029811,0.172581,0.005292,-0.738333,
2024-05-28,Healthcare,XLV,-0.012117,-0.022808,50.500045,-0.051548,0.00609,-2.422314,
2024-05-29,Healthcare,XLV,-0.00778,-0.032068,47.551893,-0.265421,0.006381,-1.248306,
2024-05-30,Healthcare,XLV,0.000494,-0.033308,41.18249,-0.388243,0.006373,-0.025139,
2024-05-31,Healthcare,XLV,0.014616,-0.00835,50.489024,-0.323263,0.007112,1.982243,
2024-06-03,Healthcare,XLV,0.007028,0.002008,55.198007,-0.208649,0.007228,1.075212,
2024-06-04,Healthcare,XLV,0.002902,0.017243,54.484495,-0.104863,0.007211,0.124788,
2024-06-05,Healthcare,XLV,0.004548,0.029881,48.038311,0.001744,0.007069,0.243309,
2024-06-06,Healthcare,XLV,0.003292,0.032761,51.115277,0.09342,0.006999,0.087163,
2024-06-07,Healthcare,XLV,0.001094,0.018998,50.563854,0.150974,0.006796,-0.093818,
2024-06-10,Healthcare,XLV,0.003688,0.015617,54.46192,0.207227,0.006818,0.171976,
2024-06-11,Healthcare,XLV,-0.004151,0.008475,50.489751,0.188283,0.006907,-0.604087,
2024-06-12,Healthcare,XLV,-0.002118,0.001784,47.961044,0.141284,0.006898,-0.417266,
2024-06-13,Healthcare,XLV,-0.000822,-0.002324,55.203994,0.090565,0.006043,-0.12379,
2024-06-14,Healthcare,XLV,-0.000343,-0.003756,57.799296,0.044287,0.006038,-0.075877,
2024-06-17,Healthcare,XLV,-0.001029,-0.008437,69.716216,-0.003057,0.006024,-0.128662,
2024-06-18,Healthcare,XLV,0.001304,-0.003006,81.870703,-0.027596,0.006015,0.10194,
2024-06-20,Healthcare,XLV,0.00329,0.002396,82.896026,-0.018599,0.006049,0.431179,
2024-06-21,Healthcare,XLV,0.0028,0.00603,77.816863,0.006667,0.006068,0.460871,
2024-06-24,Healthcare,XLV,0.005833,0.012245,77.189967,0.068335,0.005603,0.685941,
2024-06-25,Healthcare,XLV,-0.003127,0.010119,68.934315,0.068094,0.005593,-0.549053,
2024-06-26,Healthcare,XLV,-0.003546,0.005226,58.356556,0.025191,0.004811,-0.789554,
2024-06-27,Healthcare,XLV,-0.001643,0.000284,51.681413,-0.024918,0.00437,-0.669872,
2024-06-28,Healthcare,XLV,-0.000823,-0.00333,48.92419,-0.069423,0.004399,-0.609563,
2024-07-01,Healthcare,XLV,-0.005626,-0.014685,36.228807,-0.151286,0.003491,-1.752473,
2024-07-02,Healthcare,XLV,-0.003657,-0.015208,36.764847,-0.233966,0.003271,-1.425497,
2024-07-03,Healthcare,XLV,-0.007618,-0.019232,31.946791,-0.347599,0.003622,-2.356482,
2024-07-05,Healthcare,XLV,0.007746,-0.010009,43.238347,-0.336984,0.003913,1.62145,
2024-07-08,Healthcare,XLV,-0.001108,-0.010291,42.57095,-0.326951,0.003825,-0.047223,
2024-07-09,Healthcare,XLV,0.004853,0.000138,48.626894,-0.263792,0.003995,1.621509,
2024-07-10,Healthcare,XLV,0.009451,0.013296,55.465618,-0.128541,0.004477,1.800617,
2024-07-11,Healthcare,XLV,0.007039,0.028262,58.074194,0.024037,0.00463,1.677339,
2024-07-12,Healthcare,XLV,0.006244,0.026729,60.233688,0.172609,0.004753,1.127429,
2024-07-15,Healthcare,XLV,-0.003507,0.024263,53.437533,0.221288,0.004843,-0.830252,
2024-07-16,Healthcare,XLV,0.014281,0.033874,64.355561,0.367213,0.005687,2.50909,
2024-07-17,Healthcare,XLV,0.004538,0.028841,69.412737,0.477024,0.00569,0.847026,
2024-07-18,Healthcare,XLV,-0.022718,-0.001561,54.283858,0.303381,0.007911,-3.537526,
2024-07-19,Healthcare,XLV,0.005098,-0.002698,56.964556,0.218795,0.007953,0.409048,
2024-07-22,Healthcare,XLV,0.005748,0.006565,62.426206,0.20016,0.00802,0.394752,
2024-07-23,Healthcare,XLV,-0.000605,-0.008208,64.280953,0.165153,0.00794,-0.025629,
2024-07-24,Healthcare,XLV,0.008343,-0.004451,71.973329,0.20373,0.008073,0.750505,
2024-07-25,Healthcare,XLV,-0.005004,0.013594,66.141298,0.162671,0.008124,-0.803031,
2024-07-26,Healthcare,XLV,0.005633,0.014134,68.696828,0.171972,0.00816,0.416813,
2024-07-29,Healthcare,XLV,0.0006,0.008943,67.394302,0.165499,0.008145,0.013838,
2024-07-30,Healthcare,XLV,0.000866,0.010429,64.381593,0.15158,0.007975,0.002962,
2024-07-31,Healthcare,XLV,-0.003662,-0.001601,58.810059,0.091256,0.007975,-0.504548,
2024-08-01,Healthcare,XLV,0.010225,0.01368,60.664329,0.133645,0.007862,1.232804,
2024-08-02,Healthcare,XLV,-0.001985,0.006002,61.665554,0.124527,0.007834,-0.559886,
2024-08-05,Healthcare,XLV,-0.026714,-0.02146,40.06554,-0.147739,0.010155,-3.487765,
2024-08-06,Healthcare,XLV,0.004631,-0.017779,40.06554,-0.278568,0.01015,0.556866,
2024-08-07,Healthcare,XLV,-0.010169,-0.024193,45.83637,-0.448293,0.010231,-0.730328,
2024-08-08,Healthcare,XLV,0.022122,-0.012702,54.332745,-0.339477,0.011283,1.813307,
2024-08-09,Healthcare,XLV,0.004958,-0.005833,54.012712,-0.215253,0.011253,0.358835,
2024-08-12,Healthcare,XLV,-0.003801,0.017571,52.410322,-0.168541,0.011259,-0.064697,
2024-08-13,Healthcare,XLV,0.012114,0.025151,54.029899,-0.025045,0.011131,0.491102,
2024-08-14,Healthcare,XLV,0.003571,0.039381,57.9806,0.092975,0.011114,0.216619,
2024-08-15,Healthcare,XLV,0.00626,0.023251,58.258266,0.214029,0.009737,0.274005,
2024-08-16,Healthcare,XLV,0.001048,0.019269,58.432986,0.281211,0.009709,0.041301,
2024-08-19,Healthcare,XLV,0.006084,0.029382,60.331035,0.358164,0.009717,0.223384,
2024-08-20,Healthcare,XLV,0.004031,0.021161,63.615557,0.417187,0.009713,0.14607,
2024-08-21,Healthcare,XLV,0.001684,0.019241,60.784244,0.438629,0.009597,0.086317,
2024-08-22,Healthcare,XLV,0.000646,0.013555,62.158686,0.424478,0.009473,0.016874,
2024-08-23,Healthcare,XLV,0.004329,0.016877,83.777358,0.423101,0.009451,0.133454,
2024-08-26,Healthcare,XLV,-0.000515,0.010208,82.319116,0.382382,0.009462,-0.016039,
2024-08-27,Healthcare,XLV,0.001545,0.007706,94.036773,0.338088,0.00946,0.046338,
2024-08-28,Healthcare,XLV,0.001157,0.007176,91.719818,0.289388,0.009374,0.033154,
2024-08-29,Healthcare,XLV,0.002118,0.008657,91.263541,0.249113,0.009175,0.096709,
2024-08-30,Healthcare,XLV,0.006918,0.011258,98.993916,0.262119,0.009205,0.371822,
2024-09-03,Healthcare,XLV,-0.001909,0.009847,94.099354,0.221757,0.006345,-0.579465,
2024-09-04,Healthcare,XLV,-0.001721,0.006555,89.465491,0.151417,0.006436,-0.515629,
2024-09-05,Healthcare,XLV,-0.013726,-0.008409,62.008344,-0.05083,0.006855,-1.877443,
2024-09-06,Healthcare,XLV,-0.003431,-0.0139,56.976865,-0.224685,0.005272,-0.975973,
2024-09-09,Healthcare,XLV,0.007015,-0.013804,57.794718,-0.271386,0.005361,1.087353,
2024-09-10,Healthcare,XLV,0.00458,-0.007393,58.270952,-0.258241,0.005237,0.723287,
2024-09-11,Healthcare,XLV,-0.002954,-0.008619,53.6674,-0.280165,0.004783,-0.777222,
2024-09-12,Healthcare,XLV,0.003606,0.008804,56.13434,-0.259096,0.004784,0.375356,
2024-09-13,Healthcare,XLV,0.002053,0.014355,54.282409,-0.226461,0.004646,0.158501,
2024-09-16,Healthcare,XLV,0.006916,0.014255,60.064504,-0.140694,0.004823,0.851677,
2024-09-17,Healthcare,XLV,-0.010303,-0.000771,50.046851,-0.193051,0.005352,-1.86705,
2024-09-18,Healthcare,XLV,-0.001671,0.000515,48.000123,-0.24455,0.005311,-0.317643,
2024-09-19,Healthcare,XLV,0.003604,0.000513,49.089225,-0.241462,0.005355,0.690938,
2024-09-20,Healthcare,XLV,-0.004105,-0.005635,40.891837,-0.278103,0.005448,-0.91539,
2024-09-23,Healthcare,XLV,-0.001958,-0.014399,40.875986,-0.316286,0.005377,-0.251551,
2024-09-24,Healthcare,XLV,-0.002008,-0.006139,40.71688,-0.353149,0.005393,-0.188226,
2024-09-25,Healthcare,XLV,-0.009735,-0.014166,43.356263,-0.460437,0.005775,-1.342948,
2024-09-26,Healthcare,XLV,0.003342,-0.014424,48.594142,-0.480219,0.005834,0.709416,
2024-09-27,Healthcare,XLV,-0.000522,-0.010879,41.935097,-0.479703,0.005798,0.085737,
2024-09-30,Healthcare,XLV,0.006535,-0.002461,43.785381,-0.398251,0.005771,1.436906,
2024-10-01,Healthcare,XLV,-0.005259,-0.005711,42.170218,-0.381972,0.005853,-1.177434,
2024-10-02,Healthcare,XLV,-0.002023,0.002031,37.287938,-0.375435,0.005855,-0.134231,
2024-10-03,Healthcare,XLV,-0.009025,-0.01032,30.382814,-0.441019,0.005394,-1.250408,
2024-10-04,Healthcare,XLV,0.000792,-0.009019,23.296373,-0.454101,0.005366,0.301101,
2024-10-07,Healthcare,XLV,-0.004418,-0.019803,25.899654,-0.481673,0.005121,-0.534959,
2024-10-08,Healthcare,XLV,0.005432,-0.009268,33.389315,-0.423142,0.005174,1.074571,
2024-10-09,Healthcare,XLV,0.010212,0.002878,39.997494,-0.267358,0.005731,2.225264,
2024-10-10,Healthcare,XLV,-0.003717,0.00825,40.269811,-0.189988,0.005694,-0.281592,
2024-10-11,Healthcare,XLV,0.007331,0.014838,47.627727,-0.060313,0.005949,1.740723,
2024-10-14,Healthcare,XLV,0.005524,0.024972,52.878686,0.0787,0.005865,0.728566,
2024-10-15,Healthcare,XLV,-0.012214,0.006983,51.112944,0.045734,0.006044,-2.324111,
2024-10-16,Healthcare,XLV,0.002813,-0.000391,50.775859,0.050848,0.006089,0.368846,
2024-10-17,Healthcare,XLV,-0.005806,-0.002487,47.461644,-0.002625,0.006121,-0.54107,
2024-10-18,Healthcare,XLV,0.004856,-0.004938,46.337442,0.011337,0.006205,1.084804,
2024-10-21,Healthcare,XLV,-0.011755,-0.022037,42.846262,-0.091122,0.006694,-1.076738,
2024-10-22,Healthcare,XLV,-0.001454,-0.011384,43.141778,-0.162732,0.006691,-0.055855,
2024-10-23,Healthcare,XLV,-0.004699,-0.018789,45.476546,-0.241349,0.006433,-0.428518,
2024-10-24,Healthcare,XLV,-0.006583,-0.019555,41.584833,-0.337096,0.006487,-0.589594,
2024-10-25,Healthcare,XLV,-0.005488,-0.029648,41.119407,-0.427221,0.006554,-0.470118,
2024-10-28,Healthcare,XLV,0.001481,-0.016652,38.359475,-0.44346,0.006324,0.359887,
2024-10-29,Healthcare,XLV,-0.002755,-0.017934,28.816426,-0.450701,0.006274,-0.29286,
2024-10-30,Healthcare,XLV,-0.001886,-0.015159,29.551503,-0.442808,0.006274,-0.224842,
2024-10-31,Healthcare,XLV,-0.008439,-0.017,19.478431,-0.485149,0.006238,-1.09483,
2024-11-01,Healthcare,XLV,0.005924,-0.00572,19.618333,-0.423833,0.006441,1.022336,
2024-11-04,Healthcare,XLV,-0.006566,-0.013709,21.320999,-0.414204,0.006514,-0.707028,
2024-11-05,Healthcare,XLV,0.007359,-0.003706,25.867085,-0.309066,0.006633,0.923419,
2024-11-06,Healthcare,XLV,0.001285,-0.00054,29.383978,-0.204214,0.006097,0.544868,
2024-11-07,Healthcare,XLV,0.007228,0.015252,31.525937,-0.049852,0.006394,1.595963,
2024-11-08,Healthcare,XLV,0.007176,0.016515,44.335114,0.127562,0.006383,1.501728,
2024-11-11,Healthcare,XLV,-0.00586,0.017238,41.628238,0.188588,0.006259,-0.59916,
2024-11-12,Healthcare,XLV,-0.013932,-0.004261,36.945967,0.098425,0.006419,-2.06491,
2024-11-13,Healthcare,XLV,-0.002649,-0.008173,38.86039,0.023081,0.006326,-0.149774,
2024-11-14,Healthcare,XLV,-0.015733,-0.030783,34.430154,-0.158459,0.006985,-2.204632,
2024-11-15,Healthcare,XLV,-0.018544,-0.055533,27.559691,-0.419686,0.007598,-3.202475,
2024-11-18,Healthcare,XLV,0.000705,-0.049297,28.778113,-0.543359,0.00742,0.437566,
2024-11-19,Healthcare,XLV,-0.005143,-0.040823,27.95165,-0.624699,0.007421,-0.057225,
2024-11-20,Healthcare,XLV,0.011826,-0.026902,37.601085,-0.524598,0.008148,1.652994,
2024-11-21,Healthcare,XLV,0.008049,-0.003391,38.668199,-0.347156,0.008417,0.983813,
2024-11-22,Healthcare,XLV,0.000903,0.016356,41.596922,-0.193167,0.008391,0.246559,
2024-11-25,Healthcare,XLV,0.008532,0.024306,42.155536,0.006883,0.008666,0.843477,
2024-11-26,Healthcare,XLV,0.005365,0.035125,44.253281,0.197321,0.008775,0.495951,
2024-11-27,Healthcare,XLV,0.005336,0.028485,43.241474,0.371302,0.008872,0.457823,
2024-11-29,Healthcare,XLV,0.003131,0.023467,40.988955,0.505107,0.008693,0.173028,
2024-12-02,Healthcare,XLV,-0.001764,0.020741,42.711873,0.560795,0.008597,-0.059842,
2024-12-03,Healthcare,XLV,-0.002243,0.009836,48.461604,0.558973,0.008481,-0.060314,
2024-12-04,Healthcare,XLV,-0.000545,0.0039,49.645361,0.535469,0.008305,0.042488,
2024-12-05,Healthcare,XLV,-0.011176,-0.012589,52.412701,0.401392,0.008637,-1.040992,
2024-12-06,Healthcare,XLV,-0.005651,-0.021233,62.007896,0.255108,0.008473,-0.237223,
2024-12-09,Healthcare,XLV,0.002911,-0.01665,63.167955,0.185359,0.008292,0.469738,
2024-12-10,Healthcare,XLV,-0.004146,-0.018526,63.961317,0.103396,0.008257,-0.129943,
2024-12-11,Healthcare,XLV,-0.013602,-0.031348,46.522514,-0.066724,0.008231,-0.927886,
2024-12-12,Healthcare,XLV,-0.00795,-0.028188,35.781512,-0.231423,0.008347,-0.333359,
2024-12-13,Healthcare,XLV,-0.000141,-0.022803,34.919211,-0.314542,0.007699,0.175616,
2024-12-16,Healthcare,XLV,-0.011916,-0.037249,22.262837,-0.444672,0.007027,-1.907128,
2024-12-17,Healthcare,XLV,-0.000718,-0.033935,16.148017,-0.498192,0.007017,0.005193,
2024-12-18,Healthcare,XLV,-0.013577,-0.03391,7.726281,-0.611048,0.007518,-2.590546,
2024-12-19,Healthcare,XLV,-0.007574,-0.033544,3.508742,-0.700938,0.006956,-0.995418,
2024-12-20,Healthcare,XLV,0.012621,-0.021207,15.934569,-0.598516,0.007378,2.365482,
2024-12-23,Healthcare,XLV,0.009987,0.00049,24.300064,-0.400812,0.007839,1.276212,
2024-12-24,Healthcare,XLV,0.004108,0.005321,27.325129,-0.202931,0.007595,0.437756,
2024-12-26,Healthcare,XLV,0.00201,0.021206,32.119065,-0.032959,0.007462,0.411215,
2024-12-27,Healthcare,XLV,-0.004656,0.024208,32.518087,0.052594,0.007274,-0.048481,
2024-12-30,Healthcare,XLV,-0.012306,-0.001005,26.806879,0.014431,0.007457,-0.753034,
2024-12-31,Healthcare,XLV,0.002404,-0.008505,29.594271,0.028102,0.00756,0.5819,
2025-01-02,Healthcare,XLV,0.000291,-0.012274,34.439944,0.055371,0.007596,0.394545,
2025-01-03,Healthcare,XLV,0.00981,-0.004585,44.441531,0.171427,0.008107,1.322725,
2025-01-06,Healthcare,XLV,0.000432,0.000504,44.77192,0.256087,0.007862,0.277723,
2025-01-07,Healthcare,XLV,0.004963,0.017998,54.362735,0.355395,0.007952,0.958198,
2025-01-08,Healthcare,XLV,0.005153,0.02079,57.448705,0.459742,0.008031,0.654126,
2025-01-10,Healthcare,XLV,-0.005626,0.014752,62.992939,0.466417,0.008066,-0.567578,
2025-01-13,Healthcare,XLV,0.013034,0.017991,73.954525,0.573479,0.008129,1.506451,
2025-01-14,Healthcare,XLV,-0.010321,0.007049,61.070641,0.531676,0.008267,-1.181451,
2025-01-15,Healthcare,XLV,0.004071,0.006156,58.242692,0.524339,0.00832,0.567317,
2025-01-16,Healthcare,XLV,0.003984,0.004985,58.204858,0.537169,0.007857,0.35317,
2025-01-17,Healthcare,XLV,-0.006731,0.003867,52.478553,0.46643,0.008035,-0.64791,
2025-01-21,Healthcare,XLV,0.01655,0.007352,63.276034,0.550195,0.008061,1.389219,
2025-01-22,Healthcare,XLV,-0.002246,0.015571,70.61744,0.560264,0.007808,-0.581748,
2025-01-23,Healthcare,XLV,0.013364,0.02497,74.021977,0.660998,0.007861,1.339911,
2025-01-24,Healthcare,XLV,0.001596,0.022532,74.381188,0.707464,0.007657,-0.051915,
2025-01-27,Healthcare,XLV,0.022452,0.052575,77.478983,0.903865,0.008918,2.859717,
2025-01-28,Healthcare,XLV,-0.006981,0.028211,72.590284,0.915195,0.009188,-1.04782,
2025-01-29,Healthcare,XLV,-0.00587,0.024476,67.739965,0.818462,0.009242,-0.807967,
2025-01-30,Healthcare,XLV,0.011534,0.022626,69.486668,0.815844,0.00877,0.639367,
2025-01-31,Healthcare,XLV,-0.00319,0.017739,70.763867,0.736211,0.008898,-0.686432,
2025-02-03,Healthcare,XLV,0.003881,-0.000745,68.50243,0.67576,0.00887,0.194129,
2025-02-04,Healthcare,XLV,-0.002713,0.003549,73.311121,0.568373,0.008843,-0.6762,
2025-02-05,Healthcare,XLV,0.009589,0.019154,74.717574,0.548954,0.008947,0.715594,
2025-02-06,Healthcare,XLV,-0.008959,-0.001493,67.923238,0.413301,0.009345,-1.427688,
2025-02-07,Healthcare,XLV,-0.00469,-0.002996,68.996771,0.250937,0.009464,-0.745841,
2025-02-10,Healthcare,XLV,-0.000888,-0.007732,63.32388,0.114749,0.009317,-0.298184,
2025-02-11,Healthcare,XLV,-0.001845,-0.006869,63.546834,-0.006898,0.00901,-0.295889,
2025-02-12,Healthcare,XLV,-0.001438,-0.017716,56.948877,-0.109293,0.0086,-0.349207,
2025-02-13,Healthcare,XLV,0.003909,-0.004962,58.087062,-0.145288,0.008598,0.069591,
2025-02-14,Healthcare,XLV,-0.010861,-0.011131,37.734264,-0.272354,0.009052,-0.806334,
2025-02-18,Healthcare,XLV,-0.001934,-0.012167,40.439705,-0.367401,0.00889,-0.426311,
2025-02-19,Healthcare,XLV,0.013009,0.002534,53.222948,-0.301649,0.008606,0.797062,
2025-02-20,Healthcare,XLV,0.005601,0.009601,49.435015,-0.204078,0.008611,0.220694,
2025-02-21,Healthcare,XLV,-0.005366,0.000273,47.989009,-0.191769,0.008297,-0.655099,
2025-02-24,Healthcare,XLV,0.008127,0.019475,50.778398,-0.109442,0.008456,0.596387,
2025-02-25,Healthcare,XLV,0.008603,0.030238,57.441631,0.017701,0.007076,1.629482,
2025-02-26,Healthcare,XLV,-0.007186,0.009699,47.394538,0.020078,0.007087,-0.830284,
2025-02-27,Healthcare,XLV,-0.004059,0.0,50.440144,-0.026563,0.007013,-0.567619,
2025-02-28,Healthcare,XLV,0.011615,0.017073,60.096997,0.042857,0.00702,1.536778,
2025-03-03,Healthcare,XLV,0.004364,0.013277,62.713167,0.11508,0.007011,0.54398,
2025-03-04,Healthcare,XLV,-0.009293,-0.004701,57.7033,0.057597,0.007331,-1.565336,
2025-03-05,Healthcare,XLV,0.010054,0.012583,62.614296,0.101576,0.007608,1.062286,
2025-03-06,Healthcare,XLV,-0.002739,0.013925,59.511302,0.087946,0.007363,-0.314609,
2025-03-07,Healthcare,XLV,6.7e-05,0.00235,66.519226,0.06495,0.007035,-0.092696,
2025-03-10,Healthcare,XLV,-0.010785,-0.012769,60.577634,-0.064038,0.007406,-2.255351,
2025-03-11,Healthcare,XLV,-0.010903,-0.014374,48.83712,-0.252554,0.007827,-1.425245,
2025-03-12,Healthcare,XLV,-0.009996,-0.033939,41.415457,-0.458552,0.008132,-0.911624,
2025-03-13,Healthcare,XLV,-0.005325,-0.036444,41.46986,-0.620568,0.008203,-0.484203,
2025-03-14,Healthcare,XLV,0.007648,-0.02914,41.122006,-0.628315,0.008353,0.808107,
2025-03-17,Healthcare,XLV,0.012696,-0.006095,43.257051,-0.49131,0.008471,1.038612,
2025-03-18,Healthcare,XLV,0.000477,0.00534,46.671108,-0.380192,0.008448,0.020904,
2025-03-19,Healthcare,XLV,0.000545,0.016044,48.943702,-0.289631,0.007947,0.087065,
2025-03-20,Healthcare,XLV,0.000612,0.022109,42.368693,-0.215421,0.007847,0.131329,
2025-03-21,Healthcare,XLV,-0.002789,0.011523,37.925284,-0.186084,0.007776,-0.260471,
2025-03-24,Healthcare,XLV,0.007635,0.006468,48.049957,-0.09047,0.00775,0.768146,
2025-03-25,Healthcare,XLV,-0.012776,-0.006864,34.566793,-0.145906,0.007981,-1.049965,
2025-03-26,Healthcare,XLV,-0.003648,-0.011027,34.231581,-0.208134,0.007875,-0.297109,
2025-03-27,Healthcare,XLV,0.001589,-0.010061,35.365886,-0.22323,0.007854,0.303551,
2025-03-28,Healthcare,XLV,-0.003104,-0.010374,38.881581,-0.250123,0.007326,-0.051862,
2025-03-31,Healthcare,XLV,0.01031,-0.007747,52.231617,-0.16079,0.00768,1.51853,74.3629
2025-04-01,Healthcare,XLV,-0.018287,-0.013286,47.235204,-0.263757,0.008419,-2.268448,74.3629
2025-04-02,Healthcare,XLV,0.006698,-0.00304,53.969945,-0.253655,0.008209,0.893791,74.3629
2025-04-03,Healthcare,XLV,-0.008108,-0.012692,45.216245,-0.306187,0.008335,-0.920093,74.3629
2025-04-04,Healthcare,XLV,-0.054845,-0.063936,21.24041,-0.813355,0.014458,-4.092494,74.3629
2025-04-07,Healthcare,XLV,-0.005988,-0.079036,20.090307,-1.135637,0.01439,-0.359755,74.3629
2025-04-08,Healthcare,XLV,-0.011081,-0.072276,18.373258,-1.365189,0.014394,-0.526243,74.3629
2025-04-09,Healthcare,XLV,0.043465,-0.038392,35.68323,-1.065647,0.017847,3.537286,74.3629
2025-04-10,Healthcare,XLV,-0.02789,-0.05757,31.60598,-1.052804,0.018777,-1.157978,74.3629
2025-04-11,Healthcare,XLV,0.014678,0.011753,33.504542,-0.851142,0.019047,0.359342,74.3629
2025-04-14,Healthcare,XLV,0.012201,0.030267,39.127673,-0.559199,0.019027,0.224986,74.3629
2025-04-15,Healthcare,XLV,-0.006135,0.035419,38.727264,-0.3827,0.01903,-0.026248,74.3629
2025-04-16,Healthcare,XLV,-0.010168,-0.017801,36.621482,-0.321427,0.01908,-0.105934,74.3629
2025-04-17,Healthcare,XLV,-0.00587,0.004448,36.230598,-0.297234,0.019064,-0.0481,74.3629
2025-04-21,Healthcare,XLV,-0.021551,-0.031416,30.362403,-0.429793,0.019473,-0.199271,74.3629
2025-04-22,Healthcare,XLV,0.018782,-0.025119,37.837845,-0.313472,0.019996,0.362107,74.3629
2025-04-23,Healthcare,XLV,0.004961,-0.014235,37.303637,-0.160654,0.019983,0.14556,74.3629
2025-04-24,Healthcare,XLV,0.01223,0.008071,41.618012,0.069469,0.020278,0.173754,74.3629
2025-04-25,Healthcare,XLV,0.004804,0.018894,55.120128,0.273123,0.020324,0.101756,74.3629
2025-04-28,Healthcare,XLV,0.003984,0.045485,57.708134,0.441993,0.02037,0.082204,74.3629
2025-04-29,Healthcare,XLV,0.004906,0.031245,62.124728,0.587349,0.020235,0.116638,74.3629
2025-04-30,Healthcare,XLV,0.008544,0.034922,53.997207,0.740988,0.019998,0.132768,74.3629
2025-05-01,Healthcare,XLV,-0.027266,-0.005459,54.098354,0.575324,0.020753,-0.504474,74.3629
2025-05-02,Healthcare,XLV,0.013832,0.003477,53.904101,0.575541,0.02102,0.29194,74.3629
2025-05-05,Healthcare,XLV,-0.002815,-0.003319,48.999001,0.535449,0.016871,-0.136754,74.3629
2025-05-06,Healthcare,XLV,-0.027581,-0.03554,42.676532,0.256544,0.018006,-0.81622,74.3629
2025-05-07,Healthcare,XLV,0.007668,-0.036378,47.939726,0.145455,0.017881,-0.003481,74.3629
2025-05-08,Healthcare,XLV,-0.009013,-0.018296,47.06395,0.003969,0.014935,-0.298167,74.3629
2025-05-09,Healthcare,XLV,-0.010884,-0.042229,50.255398,-0.16421,0.0138,-0.535145,74.3629
2025-05-12,Healthcare,XLV,0.024721,-0.015781,52.016129,-0.042732,0.014552,2.499283,74.3629
2025-05-13,Healthcare,XLV,-0.030082,-0.018313,42.501996,-0.208069,0.015679,-2.632031,74.3629
2025-05-14,Healthcare,XLV,-0.023508,-0.048685,34.142744,-0.481963,0.016366,-1.900402,74.3629
2025-05-15,Healthcare,XLV,0.013124,-0.027434,36.547356,-0.508111,0.016671,1.274571,74.3629
2025-05-16,Healthcare,XLV,0.020159,0.00309,40.904541,-0.317512,0.017359,1.211625,74.3629
2025-05-19,Healthcare,XLV,0.009618,-0.011695,42.052467,-0.08497,0.016783,0.522432,74.3629
2025-05-20,Healthcare,XLV,0.002456,0.02146,40.392917,0.102299,0.016251,0.193503,74.3629
2025-05-21,Healthcare,XLV,-0.023163,0.021822,41.371048,0.034829,0.016998,-1.424026,74.3629
2025-05-22,Healthcare,XLV,-0.007828,0.00069,35.980312,-0.057806,0.016741,-0.220567,74.3629
2025-05-23,Healthcare,XLV,-0.001609,-0.020663,36.209328,-0.109815,0.016656,0.138155,74.3629
